,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Age,Complain,Customer_Days,Income,Kidhome,MntFishProducts,MntFruits,MntGoldProds,MntMeatProducts,MntRegularProds,MntSweetProducts,MntTotal,MntWines,NumCatalogPurchases,NumDealsPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Recency,Response,Teenhome,Z_CostContact,Z_Revenue,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,Marital,Education,ChildrenTotal
142,0,0,0,0,0,0,32,0,2207,34176.0,1,19,7,20,24,49,14,69,5,0,4,4,3,6,12,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
143,0,0,0,0,0,0,68,0,2787,61010.0,0,0,0,76,57,869,0,945,888,5,2,11,8,5,57,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
144,0,0,0,1,1,2,71,0,2654,69372.0,0,34,26,42,269,1297,13,1339,997,4,1,6,10,4,10,1,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
145,0,0,0,0,0,0,62,0,2515,49967.0,0,4,6,3,69,300,12,303,212,1,3,5,6,7,4,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
146,0,0,0,0,0,0,42,0,2449,60199.0,1,2,1,0,7,18,0,18,8,0,1,3,0,4,49,0,2,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,3
147,0,0,0,0,0,0,43,0,2414,55375.0,0,10,11,14,57,134,28,148,42,1,1,6,1,2,3,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
148,0,0,0,0,0,0,65,0,2472,80317.0,0,149,11,57,387,1117,91,1174,536,4,1,10,3,1,64,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
149,0,0,0,0,0,0,62,0,2522,30523.0,2,0,0,5,3,3,0,8,5,0,1,2,1,7,0,0,1,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,3
150,0,0,0,0,0,0,75,0,2760,70356.0,0,43,16,33,249,1640,16,1673,1349,6,2,9,10,6,20,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
151,0,0,0,0,0,0,36,0,2334,23228.0,1,7,3,5,49,111,4,116,53,0,4,4,3,8,91,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
152,0,0,0,0,0,0,45,0,2583,74165.0,0,16,12,12,240,1269,12,1281,1001,4,1,10,5,2,9,0,0,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,0
153,0,0,0,0,0,0,54,0,2387,43482.0,2,6,1,28,32,32,3,60,18,0,3,4,2,6,83,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,3
154,0,0,1,0,0,1,67,0,2382,62551.0,0,134,16,27,98,367,21,394,125,7,1,4,6,3,27,0,0,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,0
155,0,0,0,1,0,1,61,0,2464,52332.0,0,7,5,2,33,255,0,257,212,2,1,6,3,4,63,0,0,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,0
156,0,0,0,0,0,0,32,0,2398,66951.0,0,173,162,124,305,869,76,993,277,4,1,7,3,1,46,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
157,0,0,0,0,0,0,63,0,2283,26091.0,1,8,10,20,19,49,17,69,15,1,3,3,2,5,84,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
158,0,0,0,0,0,0,55,0,2228,33456.0,1,8,3,7,10,22,1,29,7,0,2,3,1,7,58,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
159,0,0,0,0,0,0,38,0,2510,28718.0,1,11,4,16,6,25,8,41,12,0,2,3,2,8,78,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
160,0,0,0,0,0,0,50,0,2228,50447.0,2,2,7,27,24,94,3,121,85,1,1,3,3,6,4,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
161,0,0,0,0,0,0,61,0,2309,53537.0,1,0,0,6,6,81,0,87,81,1,2,3,2,5,17,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,2
162,0,0,1,0,0,1,53,0,2245,52074.0,0,0,0,48,12,23,0,71,59,2,1,2,2,4,77,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
163,0,0,0,0,0,0,45,0,2814,80427.0,0,69,71,26,449,1783,71,1809,1149,8,1,8,11,5,56,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
164,1,0,0,1,0,2,72,0,2719,83837.0,0,86,66,111,119,1096,89,1207,847,10,1,5,9,4,79,1,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
165,0,0,0,0,0,0,50,0,2196,38853.0,1,0,0,2,14,41,0,43,29,0,2,3,2,7,90,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,2
166,0,0,0,0,0,0,61,0,2164,38285.0,2,2,0,1,5,8,0,9,2,0,1,3,0,2,96,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,3
167,1,0,0,0,0,1,69,0,2369,78497.0,0,75,26,223,447,532,0,755,207,7,1,12,5,2,44,0,0,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,0
168,0,0,0,0,0,0,44,0,2208,51650.0,0,2,3,7,22,177,5,184,152,1,1,4,4,5,81,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
169,0,0,0,0,0,0,32,0,2209,16248.0,1,3,11,9,10,39,12,48,12,1,3,3,2,6,77,0,0,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,1
170,0,0,0,0,0,0,74,0,2433,66835.0,0,34,26,141,195,751,17,892,620,4,1,13,6,2,21,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,0
171,0,0,0,0,0,0,36,0,2317,30477.0,1,0,1,12,6,42,0,54,47,1,1,3,1,6,16,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,1
172,0,0,0,0,0,0,59,0,2173,28249.0,0,2,9,10,7,23,14,33,1,0,1,3,2,6,80,0,0,3,11,0,1,0,0,0,0,1,0,0,0,Married,Basic,0
173,0,0,0,0,0,0,37,0,2730,25271.0,1,10,1,7,18,36,4,43,10,1,1,2,1,9,45,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
174,0,0,0,0,0,0,50,0,2272,32303.0,0,0,0,2,2,35,0,37,35,0,2,4,1,5,63,0,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,1
175,0,0,0,0,0,0,54,0,2490,61286.0,0,19,0,117,107,374,9,491,356,1,2,8,7,5,34,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
176,0,0,0,0,0,0,44,0,2626,74068.0,0,140,30,15,537,1551,76,1566,783,10,1,9,4,2,14,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
177,0,0,0,0,0,0,56,0,2650,45759.0,1,3,1,4,18,60,0,64,42,0,2,3,2,7,13,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,2
178,0,0,1,0,0,1,42,0,2817,24882.0,1,29,4,36,10,8,0,44,1,1,1,2,1,6,52,0,0,3,11,0,1,0,0,0,0,0,0,1,0,Together,Basic,1
179,0,0,0,0,0,0,31,0,2567,66973.0,0,147,22,102,432,1078,113,1180,466,7,1,12,8,3,98,0,0,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,0
180,0,0,0,0,0,0,32,0,2554,38872.0,1,3,3,22,21,47,19,69,23,0,2,3,3,8,93,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
181,0,0,0,0,0,0,47,0,2655,51148.0,1,8,6,12,45,291,9,303,235,1,4,6,5,6,38,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
182,0,0,0,0,0,0,43,0,2341,31353.0,1,3,0,7,10,17,1,24,10,1,2,2,1,8,24,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
183,0,0,0,0,0,0,40,0,2206,69661.0,0,32,16,8,106,818,16,826,656,3,1,12,7,3,80,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,0
184,0,0,0,0,1,1,66,0,2442,80067.0,0,27,17,51,813,1498,173,1549,519,6,1,6,4,2,82,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
185,0,0,0,0,0,0,66,0,2687,86718.0,0,50,189,172,482,926,33,1098,344,6,1,5,5,2,20,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
186,0,0,1,0,0,1,47,0,2249,46854.0,1,7,1,79,79,105,1,184,96,1,6,3,5,8,81,1,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,2
187,0,0,0,1,0,1,68,0,2159,69142.0,0,6,4,39,34,457,4,496,448,1,3,7,8,5,50,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
188,0,0,0,0,0,0,52,0,2361,75922.0,0,224,138,92,553,1111,23,1203,265,4,1,9,4,1,60,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
189,0,0,0,0,0,0,42,0,2417,63693.0,0,42,43,54,337,1042,87,1096,587,6,3,9,11,6,63,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
190,1,0,0,1,1,3,43,0,2763,102160.0,0,76,29,58,138,1124,176,1182,763,9,0,10,7,4,54,1,0,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,0
191,0,0,0,0,0,0,55,0,2506,40637.0,1,0,0,3,13,32,0,35,22,0,2,3,1,7,72,0,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,2
192,0,0,1,0,0,1,36,0,2755,18890.0,0,7,4,15,1,5,2,20,6,1,1,2,0,6,5,1,0,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,0
193,0,0,1,0,0,1,32,0,2362,29604.0,1,7,6,14,13,25,6,39,7,0,1,3,1,9,88,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
194,0,0,0,0,0,0,57,0,2571,48721.0,1,47,18,21,113,251,13,272,81,2,6,5,4,6,50,0,1,3,11,0,0,0,1,0,1,0,0,0,0,Divorced,Master,2
195,0,0,0,0,0,0,54,0,2180,44794.0,0,0,0,4,7,57,0,61,54,0,1,3,2,6,99,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
196,0,0,1,0,0,1,66,0,2816,64497.0,0,42,48,192,320,1420,32,1612,1170,4,5,9,11,8,17,1,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
197,0,0,0,0,0,0,64,0,2614,46097.0,0,65,24,8,68,225,4,233,72,1,5,6,3,4,11,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
198,0,0,0,0,0,0,66,0,2262,77972.0,0,33,22,12,319,1077,102,1089,613,6,1,9,4,1,18,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
199,0,0,0,0,0,0,52,0,2791,44377.0,1,0,0,10,30,244,0,254,224,1,8,5,5,8,70,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,2
200,0,0,0,0,0,0,46,0,2683,46014.0,1,19,0,44,59,453,9,497,410,1,10,8,7,7,21,0,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,2
201,0,0,0,0,0,0,35,0,2580,70951.0,0,254,10,54,554,1090,87,1144,239,4,1,9,3,1,66,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
202,0,0,0,0,0,0,43,0,2248,41443.0,1,25,7,89,171,304,19,393,171,1,6,5,8,8,79,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
203,0,0,0,0,0,0,42,0,2207,52195.0,2,0,0,1,4,15,0,16,12,0,1,2,1,8,2,0,1,3,11,1,0,0,0,0,0,0,1,0,0,Single,2n Cycle,3
204,0,0,0,1,1,2,72,0,2385,83790.0,0,42,16,16,417,1583,48,1599,1076,10,1,6,8,3,81,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,0
205,0,0,0,0,0,0,66,0,2461,44551.0,0,0,4,66,33,153,0,219,182,1,2,5,4,7,24,0,1,3,11,0,0,0,1,0,0,0,0,0,1,Widow,Master,1
206,0,0,0,0,0,0,40,0,2751,69508.0,1,42,32,43,162,1049,32,1092,824,4,2,11,11,6,48,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
207,0,0,0,0,0,0,32,0,2238,45204.0,1,29,11,18,25,78,1,96,30,1,1,4,1,3,93,0,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,1
208,0,0,0,0,0,0,51,0,2386,72460.0,0,80,10,10,540,1027,30,1037,377,5,1,7,3,1,56,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
209,0,0,0,0,0,0,50,0,2235,77622.0,0,19,7,14,154,686,0,700,520,3,2,11,6,3,3,0,2,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,2
210,0,0,0,0,0,0,40,0,2699,30732.0,1,0,1,3,25,179,1,182,155,1,4,4,4,8,44,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
211,0,0,0,0,0,0,58,0,2818,63887.0,0,15,23,92,207,1061,11,1153,897,6,5,12,9,6,38,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
212,0,0,0,0,0,0,42,0,2619,42011.0,1,2,0,39,16,111,1,150,131,1,4,4,3,8,46,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
213,0,0,0,0,0,0,44,0,2771,51369.0,0,0,7,182,79,212,11,394,297,2,2,4,8,8,84,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
214,0,0,0,0,0,0,68,0,2726,51537.0,0,0,20,92,204,919,0,1011,787,2,3,11,2,8,27,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
215,0,0,0,0,0,0,48,0,2849,79930.0,0,67,86,17,740,1719,51,1736,792,5,1,8,3,2,72,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
216,0,0,0,0,0,0,34,0,2292,34320.0,1,3,1,0,9,17,0,17,4,0,1,2,1,8,66,0,0,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
217,0,0,0,0,0,0,54,0,2625,37070.0,1,4,7,39,137,355,15,394,231,1,9,8,5,7,30,1,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,2
218,0,0,0,0,1,1,58,0,2699,81975.0,0,180,76,27,184,1534,138,1561,983,3,1,4,6,7,2,0,1,3,11,1,0,0,0,0,1,0,0,0,0,Divorced,2n Cycle,1
219,0,0,0,0,0,0,49,0,2569,38590.0,1,4,1,3,8,16,3,19,3,0,1,2,1,8,65,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
220,0,0,0,0,0,0,69,0,2233,15033.0,0,6,4,4,5,11,0,15,0,0,1,3,1,3,37,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
221,0,0,0,0,0,0,55,0,2622,62745.0,0,28,21,32,464,1053,10,1085,562,8,3,11,7,5,89,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
222,0,0,0,0,0,0,45,0,2361,22212.0,1,6,9,21,20,27,8,48,5,0,2,4,2,6,49,0,0,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,1
223,0,0,0,0,0,0,38,0,2366,23661.0,1,0,0,1,4,21,0,22,18,0,1,3,1,7,46,0,0,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,1
224,0,0,0,0,0,0,62,0,2427,79761.0,0,15,5,11,124,583,35,594,415,2,1,11,5,3,32,0,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,1
225,0,0,0,0,0,0,47,0,2344,7500.0,1,12,3,20,10,17,7,37,5,1,4,3,3,7,54,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
226,0,0,0,1,0,1,52,0,2403,73455.0,0,186,61,20,757,2048,163,2068,901,5,1,10,6,3,98,0,0,3,11,0,0,1,0,0,0,0,0,0,1,Widow,Graduation,0
227,0,0,0,0,0,0,62,0,2712,64961.0,0,75,114,38,276,933,124,971,382,4,2,4,6,3,97,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
228,0,0,0,0,0,0,49,0,2492,22804.0,1,2,1,1,7,24,1,25,14,0,1,2,2,9,75,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
229,1,0,0,0,0,1,30,0,2372,73687.0,0,218,153,181,503,1265,13,1446,559,9,1,9,3,2,8,1,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
230,0,0,0,0,0,0,62,0,2840,61074.0,0,0,0,152,133,798,28,950,789,5,7,8,11,7,37,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
231,0,0,0,0,0,0,56,0,2183,31686.0,1,0,0,1,5,15,0,16,11,0,2,3,1,6,31,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,2
232,1,0,0,1,1,3,48,0,2564,80134.0,1,104,16,80,272,1530,0,1610,1218,3,2,6,5,6,40,1,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
233,0,0,0,0,0,0,67,0,2695,75027.0,0,133,64,77,179,1236,12,1313,925,4,2,6,9,5,74,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
234,0,0,0,0,0,0,32,0,2826,67546.0,0,150,134,172,768,1782,38,1954,864,10,1,5,4,3,90,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
235,0,0,0,0,0,0,51,0,2767,65176.0,0,220,28,70,183,1391,70,1461,960,6,4,6,9,6,57,0,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,1
236,0,0,0,0,0,0,45,0,2445,31160.0,1,6,3,13,25,38,1,51,16,0,2,3,2,8,59,0,0,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,1
237,0,0,0,0,0,0,35,0,2404,29938.0,1,0,3,11,7,4,2,15,3,0,2,3,1,6,52,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
238,1,1,0,1,1,4,46,0,2609,102692.0,0,32,148,148,444,816,172,964,168,9,1,13,6,2,5,1,0,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,0
239,0,0,0,0,0,0,62,0,2804,26490.0,0,21,47,25,52,160,20,185,45,1,2,5,3,6,92,0,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,0
240,0,0,0,0,0,0,53,0,2828,75702.0,1,45,28,30,353,1088,42,1118,650,6,5,11,4,8,77,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
241,0,0,0,0,0,0,46,0,2783,30899.0,1,0,0,1,8,31,0,32,24,0,2,3,1,6,35,0,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,1
242,0,0,0,1,0,1,59,0,2780,63342.0,0,13,21,21,118,1059,10,1080,918,3,3,5,8,6,48,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
243,0,0,0,0,0,0,56,0,2774,45989.0,0,28,33,12,87,298,24,310,138,2,4,7,3,3,97,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
244,0,0,0,0,0,0,56,0,2549,18701.0,1,10,4,10,2,24,6,34,12,0,4,4,2,5,95,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,2
245,0,0,0,0,0,0,63,0,2362,40737.0,2,0,0,2,4,13,0,15,11,0,1,2,1,8,24,0,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,3
246,0,0,1,0,0,1,41,0,2786,15287.0,1,4,2,13,8,5,3,18,1,1,2,2,1,7,60,1,0,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
247,0,0,0,0,0,0,52,0,2562,69674.0,0,11,41,24,215,797,0,821,554,2,3,10,10,5,46,0,2,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,2
248,0,0,0,0,0,0,50,0,2171,44159.0,1,24,2,7,62,261,13,268,167,1,4,6,4,5,85,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,1
249,0,0,0,0,0,0,42,0,2742,37717.0,1,4,0,5,6,15,1,20,9,0,1,2,1,9,31,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
250,0,0,0,0,0,0,68,0,2670,43776.0,1,3,2,20,71,235,2,255,177,2,6,4,5,8,9,1,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,2
251,0,0,0,0,0,0,54,0,2631,38179.0,1,4,4,20,22,50,2,70,38,1,4,3,3,7,30,0,1,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,2
252,0,0,1,0,0,1,57,0,2162,80124.0,0,205,84,241,398,1013,84,1254,483,7,1,8,3,1,47,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
253,0,0,1,0,0,1,50,0,2781,38097.0,1,0,2,69,35,46,1,115,77,2,4,2,3,7,70,1,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,2
254,0,0,0,0,0,0,50,0,2534,72940.0,0,162,74,116,298,749,149,865,182,3,1,6,3,1,13,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
255,0,0,0,0,0,0,50,0,2427,22070.0,1,8,7,21,19,25,2,46,10,2,2,2,2,6,11,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
256,0,0,0,0,0,0,67,0,2804,69267.0,0,95,44,146,499,1343,73,1489,778,4,2,5,3,7,31,1,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
257,0,0,0,0,0,0,37,1,2260,31788.0,1,0,7,6,23,48,8,54,16,0,3,4,3,5,15,0,0,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,1
258,0,0,0,0,0,0,45,0,2304,61905.0,0,6,0,13,43,205,2,218,167,2,2,4,4,5,2,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
259,0,0,0,0,0,0,60,0,2243,29315.0,1,8,2,4,14,40,7,44,13,0,4,4,2,6,55,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
260,0,0,0,0,0,0,57,0,2667,33378.0,1,3,6,10,40,79,7,89,33,0,3,4,2,7,38,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,2
261,0,0,0,0,0,0,57,0,2445,66313.0,0,10,7,7,99,756,22,763,625,3,2,12,6,4,86,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
262,0,0,0,0,0,0,64,0,2687,60714.0,0,101,162,162,224,633,92,795,216,4,2,10,7,5,56,1,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
263,0,0,0,0,0,0,39,0,2219,77882.0,0,188,129,15,396,788,22,803,68,3,1,5,3,1,29,0,0,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,0
264,1,0,0,0,0,1,34,0,2612,69867.0,0,33,0,54,512,817,130,871,196,5,1,8,3,1,30,1,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,0
265,0,0,0,0,0,0,52,0,2593,63841.0,0,20,15,131,100,646,7,777,635,3,1,9,9,6,64,0,1,3,11,0,0,0,1,0,1,0,0,0,0,Divorced,Master,1
266,0,0,0,0,0,0,39,0,2662,24480.0,1,28,19,17,9,68,25,85,4,0,3,4,3,7,46,0,0,3,11,0,1,0,0,0,0,1,0,0,0,Married,Basic,1
267,0,0,0,0,0,0,44,0,2771,51369.0,0,0,7,182,79,212,11,394,297,2,2,4,8,8,84,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
268,0,0,0,0,0,0,74,0,2826,37760.0,0,150,5,28,38,261,12,289,84,1,2,6,4,7,20,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
269,0,0,0,0,0,0,46,0,2279,65640.0,0,20,7,66,149,329,15,395,204,1,1,8,5,2,74,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
270,0,0,0,0,0,0,45,0,2232,44319.0,1,0,0,3,8,31,0,34,26,0,2,3,2,5,18,0,1,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,2
271,0,0,0,0,0,0,46,0,2511,30631.0,1,4,6,20,20,30,5,50,15,1,1,2,3,7,75,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
272,0,0,0,0,0,0,68,0,2675,75278.0,0,150,98,74,230,782,74,856,304,3,1,13,6,3,17,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
273,0,0,0,0,0,0,64,0,2696,50898.0,1,55,28,135,242,589,114,724,285,2,13,12,6,5,88,0,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,2
274,0,0,0,0,0,0,54,0,2207,79946.0,0,166,183,28,565,1422,141,1450,395,11,1,5,5,3,19,0,0,3,11,0,0,1,0,0,0,0,0,0,1,Widow,Graduation,0
275,0,0,0,0,0,0,71,0,2540,35416.0,0,4,3,51,81,288,3,339,248,1,3,5,7,8,62,0,0,3,11,0,0,0,1,0,1,0,0,0,0,Divorced,Master,0
276,0,0,1,0,0,1,36,0,2519,32414.0,0,0,6,12,5,28,9,40,20,0,1,3,1,7,11,0,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,0
277,0,0,0,0,0,0,51,0,2343,38361.0,1,20,0,14,56,109,8,123,39,1,3,3,3,7,74,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
278,0,0,0,0,1,1,40,0,2765,82497.0,0,216,129,203,573,1513,21,1716,777,7,1,9,2,4,32,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
279,0,0,0,0,0,0,49,0,2324,16626.0,2,21,3,13,22,42,1,55,8,0,3,3,3,9,76,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
280,0,0,0,0,0,0,55,0,2633,29672.0,1,0,1,8,3,9,4,17,9,0,1,3,0,6,6,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
281,0,1,0,1,0,2,68,0,2834,55951.0,0,0,0,40,80,1294,13,1334,1241,6,3,11,3,8,62,0,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,1
282,0,0,0,0,0,0,32,0,2638,35388.0,1,4,4,8,7,16,3,24,6,0,1,3,1,7,20,0,0,3,11,1,0,0,0,0,1,0,0,0,0,Divorced,2n Cycle,1
283,0,0,0,0,0,0,34,0,2691,42386.0,1,0,4,11,16,78,4,89,65,0,1,3,3,8,43,0,0,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,1
284,0,0,0,0,0,0,38,0,2692,68627.0,0,60,15,38,263,749,54,787,395,3,1,6,2,1,45,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
285,0,0,0,1,0,1,55,0,2263,57912.0,0,0,0,35,80,846,0,881,801,3,5,12,8,5,34,0,1,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,1
286,0,0,0,0,0,0,62,0,2233,35246.0,1,2,0,10,12,42,2,52,36,1,4,3,3,5,53,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,2
